ilce,tur,ad,dosya,longitude,latitude
KONAK,MAHALLE,GÖZTEPE,KONAK_GÖZTEPE_mahalle_siniri.kml,27.093332819784916,38.3991708471416
KONAK,MAHALLE,GÜLTEPE,KONAK_GÜLTEPE_mahalle_siniri.kml,27.17746442358545,38.41200799891656
KONAK,MAHALLE,GÜNEY,KONAK_GÜNEY_mahalle_siniri.kml,27.16679976399691,38.41870265008322
KONAK,MAHALLE,GÜNEŞLİ,KONAK_GÜNEŞLİ_mahalle_siniri.kml,27.1285909728774,38.401191564534955
KİRAZ,MAHALLE,YENİKÖY,KİRAZ_YENİKÖY_mahalle_siniri.kml,28.258008221641717,38.18588191226851
KİRAZ,MAHALLE,YENİMAHALLE,KİRAZ_YENİMAHALLE_mahalle_siniri.kml,28.20184870865022,38.22260949301757
KİRAZ,MAHALLE,YENİŞEHİR,KİRAZ_YENİŞEHİR_mahalle_siniri.kml,28.239899692700725,38.16716767913123
KİRAZ,MAHALLE,YEŞİLDERE,KİRAZ_YEŞİLDERE_mahalle_siniri.kml,28.149624382434997,38.27004214258876
KİRAZ,MAHALLE,ÇANAKÇI,KİRAZ_ÇANAKÇI_mahalle_siniri.kml,28.25470199625585,38.26554195188189
KİRAZ,MAHALLE,ÇATAK,KİRAZ_ÇATAK_mahalle_siniri.kml,28.176096604665847,38.321326720008614
KİRAZ,MAHALLE,ÇAYAĞZI,KİRAZ_ÇAYAĞZI_mahalle_siniri.kml,28.327834337722194,38.236288378740575
KİRAZ,MAHALLE,ÇÖMLEKÇİ,KİRAZ_ÇÖMLEKÇİ_mahalle_siniri.kml,28.262867074260924,38.23265729520965
KİRAZ,MAHALLE,ÖRENCİK,KİRAZ_ÖRENCİK_mahalle_siniri.kml,28.38723883811606,38.13293558290573
KİRAZ,MAHALLE,ÖREN,KİRAZ_ÖREN_mahalle_siniri.kml,28.412113414232927,38.24125076826313
KİRAZ,MAHALLE,İSTİKLAL,KİRAZ_İSTİKLAL_mahalle_siniri.kml,28.20926854482161,38.23520663065009
KİRAZ,MAHALLE,İĞDELİ,KİRAZ_İĞDELİ_mahalle_siniri.kml,28.386570550096998,38.19825343749365
KİRAZ,MAHALLE,ŞEMSİLER,KİRAZ_ŞEMSİLER_mahalle_siniri.kml,28.225255394275887,38.21399621565922
KİRAZ,MAHALLE,GEDİK,KİRAZ_GEDİK_mahalle_siniri.kml,28.148671627317636,38.239269214183935
KİRAZ,MAHALLE,HALİLLER,KİRAZ_HALİLLER_mahalle_siniri.kml,28.28459699948801,38.17568726383798
KİRAZ,MAHALLE,HİSAR,KİRAZ_HİSAR_mahalle_siniri.kml,28.178706842870927,38.23751154800137
KİRAZ,İLÇE,KİRAZ,KİRAZ_ilce_siniri.kml,28.29736109893075,38.22631230838096
KİRAZ,MAHALLE,KALEKÖY,KİRAZ_KALEKÖY_mahalle_siniri.kml,28.29125347078429,38.20053869610713
KİRAZ,MAHALLE,KARABAĞ,KİRAZ_KARABAĞ_mahalle_siniri.kml,28.172014340614854,38.24912289841636
KİRAZ,MAHALLE,KARABULU,KİRAZ_KARABULU_mahalle_siniri.kml,28.415097477609947,38.133331967090164
KİRAZ,MAHALLE,KARABURÇ,KİRAZ_KARABURÇ_mahalle_siniri.kml,28.2939982166127,38.23672425219967
KİRAZ,MAHALLE,KARAMAN,KİRAZ_KARAMAN_mahalle_siniri.kml,28.20652163146785,38.16083503073291
KİRAZ,MAHALLE,KIRKÖY,KİRAZ_KIRKÖY_mahalle_siniri.kml,28.180037512095275,38.226423051524826
KİRAZ,MAHALLE,KİBAR,KİRAZ_KİBAR_mahalle_siniri.kml,28.411490874585184,38.212830710920024
KİRAZ,MAHALLE,MAVİDERE,KİRAZ_MAVİDERE_mahalle_siniri.kml,28.340751432200673,38.13804782116247
KİRAZ,MAHALLE,MERSİNLİDERE,KİRAZ_MERSİNLİDERE_mahalle_siniri.kml,28.305456839737804,38.15084785342225
KİRAZ,MAHALLE,OLGUNLAR,KİRAZ_OLGUNLAR_mahalle_siniri.kml,28.369625939333062,38.16070851453701
KİRAZ,MAHALLE,OVACIK,KİRAZ_OVACIK_mahalle_siniri.kml,28.256526435002808,38.30446360968708
KİRAZ,MAHALLE,SARIKAYA,KİRAZ_SARIKAYA_mahalle_siniri.kml,28.33963737716262,38.210011105563375
KİRAZ,MAHALLE,SARISU,KİRAZ_SARISU_mahalle_siniri.kml,28.315830917267082,38.29468572588807
KİRAZ,MAHALLE,SAÇLI,KİRAZ_SAÇLI_mahalle_siniri.kml,28.17771717907415,38.26147062008926
KİRAZ,MAHALLE,SIRIMLI,KİRAZ_SIRIMLI_mahalle_siniri.kml,28.325666208304384,38.167166386954705
KİRAZ,MAHALLE,SOLAKLAR,KİRAZ_SOLAKLAR_mahalle_siniri.kml,28.346346314714253,38.19083694244997
KİRAZ,MAHALLE,SULUDERE,KİRAZ_SULUDERE_mahalle_siniri.kml,28.232959187756684,38.24349208605596
KİRAZ,MAHALLE,TAŞLIYATAK,KİRAZ_TAŞLIYATAK_mahalle_siniri.kml,28.421801016980048,38.163946488678526
KİRAZ,MAHALLE,TEKBIÇAKLAR,KİRAZ_TEKBIÇAKLAR_mahalle_siniri.kml,28.317844054589767,38.18757880132833
KİRAZ,MAHALLE,TUMBULLAR,KİRAZ_TUMBULLAR_mahalle_siniri.kml,28.446555372932377,38.1469419218858
KİRAZ,MAHALLE,UMURCALI,KİRAZ_UMURCALI_mahalle_siniri.kml,28.239605864969896,38.19639555173361
KİRAZ,MAHALLE,UMURLU,KİRAZ_UMURLU_mahalle_siniri.kml,28.44765075112982,38.115426509938885
KİRAZ,MAHALLE,UZUNKÖY,KİRAZ_UZUNKÖY_mahalle_siniri.kml,28.244847705800037,38.28372531908801
KİRAZ,MAHALLE,VELİLER,KİRAZ_VELİLER_mahalle_siniri.kml,28.19644758074772,38.25898286393151
KİRAZ,MAHALLE,AHMETLER,KİRAZ_AHMETLER_mahalle_siniri.kml,28.409557267469374,38.10858536405855
KİRAZ,MAHALLE,AKPINAR,KİRAZ_AKPINAR_mahalle_siniri.kml,28.386575162887937,38.23896502343485
KİRAZ,MAHALLE,ALTINOLUK,KİRAZ_ALTINOLUK_mahalle_siniri.kml,28.35905683307103,38.26031044550441
KİRAZ,MAHALLE,ARKACILAR,KİRAZ_ARKACILAR_mahalle_siniri.kml,28.198213956156568,38.208803579151855
KİRAZ,MAHALLE,AVUNDURUK,KİRAZ_AVUNDURUK_mahalle_siniri.kml,28.26901807525564,38.17491308328913
KİRAZ,MAHALLE,AYDOĞDU,KİRAZ_AYDOĞDU_mahalle_siniri.kml,28.249485692783733,38.23811045351318
KİRAZ,MAHALLE,BAHÇEARASI,KİRAZ_BAHÇEARASI_mahalle_siniri.kml,28.438572260276622,38.23470361673696
KİRAZ,MAHALLE,BAŞARAN,KİRAZ_BAŞARAN_mahalle_siniri.kml,28.2875062040073,38.26502647589764
KİRAZ,MAHALLE,CERİTLER,KİRAZ_CERİTLER_mahalle_siniri.kml,28.207111608714158,38.2457727395392
KİRAZ,MAHALLE,CEVİZLİ,KİRAZ_CEVİZLİ_mahalle_siniri.kml,28.470121033706207,38.235068430198
KİRAZ,MAHALLE,CUMHURİYET,KİRAZ_CUMHURİYET_mahalle_siniri.kml,28.216324653841557,38.227015346177765
KİRAZ,MAHALLE,DOKUZLAR,KİRAZ_DOKUZLAR_mahalle_siniri.kml,28.151277780008687,38.32084025774782
KİRAZ,MAHALLE,DOĞANCILAR,KİRAZ_DOĞANCILAR_mahalle_siniri.kml,28.45232327883517,38.20114767723194
KİRAZ,MAHALLE,EMENLER,KİRAZ_EMENLER_mahalle_siniri.kml,28.19443058314898,38.286185294020235
KİRAZ,MAHALLE,PINARBAŞI,KİRAZ_PINARBAŞI_mahalle_siniri.kml,28.215044148831307,38.27964108940772
KİRAZ,MAHALLE,YAĞLAR,KİRAZ_YAĞLAR_mahalle_siniri.kml,28.196939319627525,38.1880502539869
MENDERES,MAHALLE,KARAKUYU,MENDERES_KARAKUYU_mahalle_siniri.kml,27.25879140207737,38.140798675148
MENDERES,MAHALLE,KELER,MENDERES_KELER_mahalle_siniri.kml,27.093396456231197,38.15743794740373
MENDERES,MAHALLE,KISIK,MENDERES_KISIK_mahalle_siniri.kml,27.179232198581488,38.26980266500778
MENDERES,MAHALLE,KUYUCAK,MENDERES_KUYUCAK_mahalle_siniri.kml,26.993216331453667,38.19867558341139
MENDERES,MAHALLE,KÜNER,MENDERES_KÜNER_mahalle_siniri.kml,27.11787393576954,38.20171173825642
MENDERES,MAHALLE,CUMAOVASI ,MENDERES_MENDERES_CUMAOVASI__mahalle_siniri.kml,27.156805727092195,38.23589805875084
MENDERES,MAHALLE,OĞLANANASI,MENDERES_OĞLANANASI_mahalle_siniri.kml,27.215966785905433,38.25112037373224
MENDERES,MAHALLE,SANCAKLI,MENDERES_SANCAKLI_mahalle_siniri.kml,27.16480339059146,38.14294169544703
MENDERES,MAHALLE,TEKELİ,MENDERES_TEKELİ_mahalle_siniri.kml,27.192768837992773,38.19099780777917
MENDERES,MAHALLE,YENİKÖY,MENDERES_YENİKÖY_mahalle_siniri.kml,27.02999369635532,38.22192634203542
MENDERES,MAHALLE,ÇAKALLAR,MENDERES_ÇAKALLAR_mahalle_siniri.kml,27.110675694579943,38.263496375234894
MENDERES,MAHALLE,ÇAKALTEPE,MENDERES_ÇAKALTEPE_mahalle_siniri.kml,27.226591300045254,38.08770073014191
MENDERES,MAHALLE,ÇAMÖNÜ,MENDERES_ÇAMÖNÜ_mahalle_siniri.kml,27.17432880792543,38.110102915208735
MENDERES,MAHALLE,ÇATALCA,MENDERES_ÇATALCA_mahalle_siniri.kml,27.04099683392214,38.27910659057487
MENDERES,MAHALLE,ÇİLEME,MENDERES_ÇİLEME_mahalle_siniri.kml,27.20512852611809,38.147203439925896
MENDERES,MAHALLE,ÇİLE,MENDERES_ÇİLE_mahalle_siniri.kml,27.19520759015603,38.04992960446863
MENDERES,MAHALLE,ÖZDERE,MENDERES_ÖZDERE_mahalle_siniri.kml,27.11658405523985,38.02964482052198
MENDERES,MAHALLE,AHMETBEYLİ,MENDERES_AHMETBEYLİ_mahalle_siniri.kml,27.1961506277653,38.00560798832855
MENDERES,MAHALLE,AKÇAKÖY,MENDERES_AKÇAKÖY_mahalle_siniri.kml,27.095063466501987,38.253222590717925
MENDERES,MAHALLE,ATAKÖY,MENDERES_ATAKÖY_mahalle_siniri.kml,27.185830388041488,38.08774600538206
MENDERES,MAHALLE,BULGURCA KADASTRO,MENDERES_BULGURCA_KADASTRO_mahalle_siniri.kml,27.136898622223164,38.17558017443861
MENDERES,MAHALLE,BULGURCA,MENDERES_BULGURCA_mahalle_siniri.kml,27.138887087191847,38.1673407502407
MENDERES,MAHALLE,BULGURCA TAPULAMA,MENDERES_BULGURCA_TAPULAMA_mahalle_siniri.kml,27.161711943032568,38.15918224707331
MENDERES,MAHALLE,DEREKÖY,MENDERES_DEREKÖY_mahalle_siniri.kml,27.111695114619955,38.23807481002733
MENDERES,MAHALLE,DEVELİ,MENDERES_DEVELİ_mahalle_siniri.kml,27.156178751258505,38.20555423588062
MENDERES,MAHALLE,DEĞİRMENDERE,MENDERES_DEĞİRMENDERE_mahalle_siniri.kml,27.139291825072927,38.12941929391865
MENDERES,MAHALLE,EFEMÇUKURU,MENDERES_EFEMÇUKURU_mahalle_siniri.kml,26.983948219439977,38.27124343919765
MENDERES,MAHALLE,GÖLCÜKLER,MENDERES_GÖLCÜKLER_mahalle_siniri.kml,27.16453104613381,38.25456902664676
MENDERES,MAHALLE,GÖLOVA,MENDERES_GÖLOVA_mahalle_siniri.kml,27.246703765139227,38.040631258705524
MENDERES,MAHALLE,GÖRECE,MENDERES_GÖRECE_mahalle_siniri.kml,27.133743283872995,38.27961610680186
MENDERES,MAHALLE,GÜMÜLDÜR,MENDERES_GÜMÜLDÜR_mahalle_siniri.kml,27.026604255075977,38.07084116747248
MENDERES,İLÇE,MENDERES,MENDERES_ilce_siniri.kml,27.118176092491655,38.175163261146714
MENDERES,MAHALLE,KARACADAĞ,MENDERES_KARACADAĞ_mahalle_siniri.kml,27.122709140425304,38.075153376439154
MENEMEN,MAHALLE,GÖRECE,MENEMEN_GÖRECE_mahalle_siniri.kml,27.18144178290952,38.66190350850334
MENEMEN,MAHALLE,SEYDİNASRULLAH,MENEMEN_SEYDİNASRULLAH_mahalle_siniri.kml,27.06789600851433,38.605538853296395
MENEMEN,MAHALLE,SEYREK,MENEMEN_SEYREK_mahalle_siniri.kml,26.9558666399796,38.58625983952038
MENEMEN,MAHALLE,SÜLEYMANLI,MENEMEN_SÜLEYMANLI_mahalle_siniri.kml,27.187775735339823,38.64265473212108
MENEMEN,MAHALLE,SÜZBEYLİ,MENEMEN_SÜZBEYLİ_mahalle_siniri.kml,26.86828712985629,38.5432225475992
MENEMEN,MAHALLE,TELEKLER,MENEMEN_TELEKLER_mahalle_siniri.kml,27.218876160753236,38.65459373064672
MENEMEN,MAHALLE,TURGUTLAR,MENEMEN_TURGUTLAR_mahalle_siniri.kml,27.16298146171055,38.71611200316846
MENEMEN,MAHALLE,TUZÇULLU,MENEMEN_TUZÇULLU_mahalle_siniri.kml,26.947035438094826,38.54597438744312
MENEMEN,MAHALLE,TÜLBENTLİ,MENEMEN_TÜLBENTLİ_mahalle_siniri.kml,27.0692018635335,38.60741678000014
MENEMEN,MAHALLE,TÜRKELLİ,MENEMEN_TÜRKELLİ_mahalle_siniri.kml,27.003130654202266,38.66921323945838
MENEMEN,MAHALLE,ULUCAK,MENEMEN_ULUCAK_mahalle_siniri.kml,27.02421747581954,38.54597810941145
MENEMEN,MAHALLE,UĞUR MUMCU,MENEMEN_UĞUR_MUMCU_mahalle_siniri.kml,27.085289580559785,38.59294612232072
MENEMEN,MAHALLE,YAHSELLİ,MENEMEN_YAHSELLİ_mahalle_siniri.kml,27.105597604285222,38.60977999752316
MENEMEN,MAHALLE,YANIK,MENEMEN_YANIK_mahalle_siniri.kml,27.068781647743386,38.66637447229927
MENEMEN,MAHALLE,YAYLA,MENEMEN_YAYLA_mahalle_siniri.kml,27.141017187895933,38.596612572613076
MENEMEN,MAHALLE,YEŞİLPINAR,MENEMEN_YEŞİLPINAR_mahalle_siniri.kml,27.114912990959382,38.57604086914965
MENEMEN,MAHALLE,ZAFER,MENEMEN_ZAFER_mahalle_siniri.kml,27.071755709075273,38.60467642834169
MENEMEN,MAHALLE,ZEYTİNLİK,MENEMEN_ZEYTİNLİK_mahalle_siniri.kml,27.07263763962329,38.584224336794435
MENEMEN,MAHALLE,ÇALTI,MENEMEN_ÇALTI_mahalle_siniri.kml,27.22360081078481,38.625914509672455
MENEMEN,MAHALLE,ÇAVUŞ,MENEMEN_ÇAVUŞ_mahalle_siniri.kml,27.033759138287305,38.64379960955494
MENEMEN,MAHALLE,ÇUKUR,MENEMEN_ÇUKUR_mahalle_siniri.kml,27.12302700312655,38.69063997502839
MENEMEN,MAHALLE,İNCİRLİPINAR,MENEMEN_İNCİRLİPINAR_mahalle_siniri.kml,27.08303005352831,38.58084937962033
MENEMEN,MAHALLE,İSMET İNÖNÜ,MENEMEN_İSMET_İNÖNÜ_mahalle_siniri.kml,27.083893231979843,38.592077442718654
MENEMEN,MAHALLE,İĞNEDERE,MENEMEN_İĞNEDERE_mahalle_siniri.kml,27.158256122956164,38.65206725745488
MENEMEN,MAHALLE,GÜNERLİ,MENEMEN_GÜNERLİ_mahalle_siniri.kml,27.009917452692054,38.570969659097656
MENEMEN,MAHALLE,HASANLAR,MENEMEN_HASANLAR_mahalle_siniri.kml,27.14922137444862,38.667290965780545
MENEMEN,MAHALLE,HATUNDERE,MENEMEN_HATUNDERE_mahalle_siniri.kml,27.058826293181593,38.70407936001428
MENEMEN,MAHALLE,HAYKIRAN,MENEMEN_HAYKIRAN_mahalle_siniri.kml,27.1145690337956,38.63474067688731
MENEMEN,İLÇE,MENEMEN,MENEMEN_ilce_siniri.kml,27.037783466227975,38.60651792859856
MENEMEN,MAHALLE,IRMAK,MENEMEN_IRMAK_mahalle_siniri.kml,27.07782271737105,38.590171734086894
MENEMEN,MAHALLE,KARAORMAN,MENEMEN_KARAORMAN_mahalle_siniri.kml,27.230264051134114,38.58679128323589
MENEMEN,MAHALLE,KASIMPAŞA,MENEMEN_KASIMPAŞA_mahalle_siniri.kml,27.07924216978249,38.610608683552734
MENEMEN,MAHALLE,KAZIMPAŞA,MENEMEN_KAZIMPAŞA_mahalle_siniri.kml,27.053554640307876,38.59264132760748
MENEMEN,MAHALLE,KESİK,MENEMEN_KESİK_mahalle_siniri.kml,26.975009306456283,38.617775685739126
MENEMEN,MAHALLE,KIR,MENEMEN_KIR_mahalle_siniri.kml,27.191396358197593,38.571908573789514
MENEMEN,MAHALLE,KOYUNDERE,MENEMEN_KOYUNDERE_mahalle_siniri.kml,27.06663949001384,38.56850497009912
MENEMEN,MAHALLE,MALTEPE,MENEMEN_MALTEPE_mahalle_siniri.kml,26.87915248601804,38.604100789781775
MENEMEN,MAHALLE,MERMERLİ,MENEMEN_MERMERLİ_mahalle_siniri.kml,27.069956751309622,38.62640853107565
MENEMEN,MAHALLE,MUSABEY,MENEMEN_MUSABEY_mahalle_siniri.kml,26.991484053095842,38.63935962346093
MENEMEN,MAHALLE,PAZARBAŞI,MENEMEN_PAZARBAŞI_mahalle_siniri.kml,27.06523323677253,38.60921005848463
MENEMEN,MAHALLE,AHIHIDIR,MENEMEN_AHIHIDIR_mahalle_siniri.kml,27.033892538121975,38.60509081693064
MENEMEN,MAHALLE,ALANİÇİ,MENEMEN_ALANİÇİ_mahalle_siniri.kml,27.21453727483325,38.59694412738426
MENEMEN,MAHALLE,ASARLIK,MENEMEN_ASARLIK_mahalle_siniri.kml,27.08792126495009,38.580782773895116
MENEMEN,MAHALLE,AYVACIK,MENEMEN_AYVACIK_mahalle_siniri.kml,27.193690038841922,38.61943127950648
MENEMEN,MAHALLE,BAĞCILAR,MENEMEN_BAĞCILAR_mahalle_siniri.kml,27.206530341278132,38.62314041276668
MENEMEN,MAHALLE,BELEN,MENEMEN_BELEN_mahalle_siniri.kml,27.103116719507337,38.639059116165036
MENEMEN,MAHALLE,BOZALAN,MENEMEN_BOZALAN_mahalle_siniri.kml,27.196573254882445,38.70093091701101
MENEMEN,MAHALLE,BURUNCUK,MENEMEN_BURUNCUK_mahalle_siniri.kml,27.03122995872786,38.66324767329833
MENEMEN,MAHALLE,CAMİKEBİR,MENEMEN_CAMİKEBİR_mahalle_siniri.kml,27.043024113379435,38.622401345711815
MENEMEN,MAHALLE,DEĞİRMENDERE,MENEMEN_DEĞİRMENDERE_mahalle_siniri.kml,27.150760891965326,38.63098444631856
MENEMEN,MAHALLE,DOĞA,MENEMEN_DOĞA_mahalle_siniri.kml,27.091183888116632,38.6550949553566
MENEMEN,MAHALLE,EMİRALEM,MENEMEN_EMİRALEM_mahalle_siniri.kml,27.139566138644476,38.61228891850957
MENEMEN,MAHALLE,EMİRALEM MERKEZ,MENEMEN_EMİRALEM_MERKEZ_mahalle_siniri.kml,27.154108101569676,38.620155542228524
MENEMEN,MAHALLE,ESATPAŞA,MENEMEN_ESATPAŞA_mahalle_siniri.kml,27.080550804799383,38.600134654084385
MENEMEN,MAHALLE,GAYBİ,MENEMEN_GAYBİ_mahalle_siniri.kml,27.06694250001422,38.60807601443995
MENEMEN,MAHALLE,GÖKTEPE,MENEMEN_GÖKTEPE_mahalle_siniri.kml,27.162784497667783,38.60327295100451
MENEMEN,MAHALLE,GÖLCÜK,MENEMEN_GÖLCÜK_mahalle_siniri.kml,27.085406824875083,38.58803063703423
NARLIDERE,MAHALLE,2  İNÖNÜ,NARLIDERE_2__İNÖNÜ_mahalle_siniri.kml,27.011148858074854,38.380287975807455
NARLIDERE,MAHALLE,ALTIEVLER,NARLIDERE_ALTIEVLER_mahalle_siniri.kml,26.995271998863604,38.401542420666644
NARLIDERE,MAHALLE,ATATÜRK,NARLIDERE_ATATÜRK_mahalle_siniri.kml,27.01858376497012,38.38711515747634
NARLIDERE,MAHALLE,HUZUR,NARLIDERE_HUZUR_mahalle_siniri.kml,26.981201672180934,38.36970297146927
NARLIDERE,İLÇE,NARLIDERE,NARLIDERE_ilce_siniri.kml,26.98201609680047,38.37441818390832
NARLIDERE,MAHALLE,ILICA,NARLIDERE_ILICA_mahalle_siniri.kml,27.02596016216107,38.383497633750295
NARLIDERE,MAHALLE,LİMANREİS,NARLIDERE_LİMANREİS_mahalle_siniri.kml,26.93758179776374,38.373862054339824
NARLIDERE,MAHALLE,NARLIDERE,NARLIDERE_NARLIDERE_mahalle_siniri.kml,26.968589499863608,38.39268819512226
NARLIDERE,MAHALLE,NARLI,NARLIDERE_NARLI_mahalle_siniri.kml,27.004747730121732,38.391084821517346
NARLIDERE,MAHALLE,SAHİLEVLERİ,NARLIDERE_SAHİLEVLERİ_mahalle_siniri.kml,27.01370343405725,38.40304470339124
NARLIDERE,MAHALLE,YENİKALE,NARLIDERE_YENİKALE_mahalle_siniri.kml,27.0121842253217,38.395351902117454
NARLIDERE,MAHALLE,YENİKÖY,NARLIDERE_YENİKÖY_mahalle_siniri.kml,27.023596423301225,38.38981674622924
NARLIDERE,MAHALLE,ÇAMTEPE,NARLIDERE_ÇAMTEPE_mahalle_siniri.kml,27.01186923895983,38.392063664662174
NARLIDERE,MAHALLE,ÇATALKAYA,NARLIDERE_ÇATALKAYA_mahalle_siniri.kml,27.000193871987708,38.39250823440844
