ilce,tur,ad,dosya,longitude,latitude
SEFERİHİSAR,MAHALLE,ATATÜRK,SEFERİHİSAR_ATATÜRK_mahalle_siniri.kml,26.87488022639175,38.08434120500553
SEFERİHİSAR,MAHALLE,BENGİLER,SEFERİHİSAR_BENGİLER_mahalle_siniri.kml,26.965202934746618,38.115528620628076
SEFERİHİSAR,MAHALLE,BEYLER,SEFERİHİSAR_BEYLER_mahalle_siniri.kml,26.9249116307641,38.22078020230062
SEFERİHİSAR,MAHALLE,CAMİKEBİR,SEFERİHİSAR_CAMİKEBİR_mahalle_siniri.kml,26.81671745849092,38.20116782609167
SEFERİHİSAR,MAHALLE,CUMHURİYET,SEFERİHİSAR_CUMHURİYET_mahalle_siniri.kml,26.917250393039545,38.090435024360374
SEFERİHİSAR,MAHALLE,DOĞANBEY,SEFERİHİSAR_DOĞANBEY_mahalle_siniri.kml,26.900313752746438,38.07018307897567
SEFERİHİSAR,MAHALLE,DÜZCE,SEFERİHİSAR_DÜZCE_mahalle_siniri.kml,26.789691974460823,38.23383448256271
SEFERİHİSAR,MAHALLE,GÖDENCE,SEFERİHİSAR_GÖDENCE_mahalle_siniri.kml,26.927278867918663,38.270428139182634
SEFERİHİSAR,MAHALLE,GÖLCÜK,SEFERİHİSAR_GÖLCÜK_mahalle_siniri.kml,26.893053518362585,38.278233446550765
SEFERİHİSAR,MAHALLE,HIDIRLIK,SEFERİHİSAR_HIDIRLIK_mahalle_siniri.kml,26.81757556067459,38.17758866190281
SEFERİHİSAR,İLÇE,SEFERİHİSAR,SEFERİHİSAR_ilce_siniri.kml,26.881835768644272,38.18978810326059
SEFERİHİSAR,MAHALLE,KAVAKDERE,SEFERİHİSAR_KAVAKDERE_mahalle_siniri.kml,26.894972499765736,38.139817463686654
SEFERİHİSAR,MAHALLE,MERSİNALANI,SEFERİHİSAR_MERSİNALANI_mahalle_siniri.kml,26.975382567631467,38.10516592877672
SEFERİHİSAR,MAHALLE,ORHANLI,SEFERİHİSAR_ORHANLI_mahalle_siniri.kml,26.940899637524804,38.17450371817544
SEFERİHİSAR,MAHALLE,PAYAMLI,SEFERİHİSAR_PAYAMLI_mahalle_siniri.kml,26.93599924881931,38.08839390194771
SEFERİHİSAR,MAHALLE,SIĞACIK,SEFERİHİSAR_SIĞACIK_mahalle_siniri.kml,26.78592009747653,38.1948090988923
SEFERİHİSAR,MAHALLE,TEPECİK,SEFERİHİSAR_TEPECİK_mahalle_siniri.kml,26.851536788857604,38.15485159871709
SEFERİHİSAR,MAHALLE,TURABİYE,SEFERİHİSAR_TURABİYE_mahalle_siniri.kml,26.871766889222386,38.19544817277014
SEFERİHİSAR,MAHALLE,TURGUT,SEFERİHİSAR_TURGUT_mahalle_siniri.kml,26.790144250133245,38.26403781826598
SEFERİHİSAR,MAHALLE,ULAMIŞ,SEFERİHİSAR_ULAMIŞ_mahalle_siniri.kml,26.856242310162273,38.24787143747402
SEFERİHİSAR,MAHALLE,ÇAMTEPE,SEFERİHİSAR_ÇAMTEPE_mahalle_siniri.kml,26.940379555256794,38.29135782744054
SEFERİHİSAR,MAHALLE,ÇOLAKİBRAHİM,SEFERİHİSAR_ÇOLAKİBRAHİM_mahalle_siniri.kml,26.845977651107376,38.218696495893326
SEFERİHİSAR,MAHALLE,ÜRKMEZ,SEFERİHİSAR_ÜRKMEZ_mahalle_siniri.kml,26.94815607907723,38.078519756914154
SEFERİHİSAR,MAHALLE,İHSANİYE,SEFERİHİSAR_İHSANİYE_mahalle_siniri.kml,26.809836159304496,38.275529846696834
SELÇUK,MAHALLE,14 MAYIS,SELÇUK_14_MAYIS_mahalle_siniri.kml,27.389689242264186,37.93367883526649
SELÇUK,MAHALLE,ACARLAR,SELÇUK_ACARLAR_mahalle_siniri.kml,27.367817802176955,37.90824167160497
SELÇUK,MAHALLE,ATATÜRK,SELÇUK_ATATÜRK_mahalle_siniri.kml,27.32307945326598,37.95601155642332
SELÇUK,MAHALLE,BELEVİ,SELÇUK_BELEVİ_mahalle_siniri.kml,27.427921854264266,38.01900734289806
SELÇUK,MAHALLE,BURGAZ,SELÇUK_BURGAZ_mahalle_siniri.kml,27.399359774246804,37.85229416459053
SELÇUK,MAHALLE,CUMHURİYET,SELÇUK_CUMHURİYET_mahalle_siniri.kml,27.371199605447444,37.931309764808546
SELÇUK,MAHALLE,HAVUTÇULU,SELÇUK_HAVUTÇULU_mahalle_siniri.kml,27.42072048317256,37.88767790249365
SELÇUK,İLÇE,SELÇUK,SELÇUK_ilce_siniri.kml,27.374838612125973,37.96391935174385
SELÇUK,MAHALLE,SELÇUK,SELÇUK_SELÇUK_mahalle_siniri.kml,27.317478546517783,37.944841426996014
SELÇUK,MAHALLE,SULTANİYE,SELÇUK_SULTANİYE_mahalle_siniri.kml,27.33278143192844,37.88788605433799
SELÇUK,MAHALLE,ZAFER,SELÇUK_ZAFER_mahalle_siniri.kml,27.40401528612295,37.971802491391806
SELÇUK,MAHALLE,ZEYTİNKÖY,SELÇUK_ZEYTİNKÖY_mahalle_siniri.kml,27.282757124899046,38.00911881532783
SELÇUK,MAHALLE,ÇAMLIK,SELÇUK_ÇAMLIK_mahalle_siniri.kml,27.387339014716527,37.88772619743734
SELÇUK,MAHALLE,İCADİYE,SELÇUK_İCADİYE_mahalle_siniri.kml,27.40224234184977,37.91694041414948
SELÇUK,MAHALLE,İSABEY,SELÇUK_İSABEY_mahalle_siniri.kml,27.337891238726904,37.982938011504885
SELÇUK,MAHALLE,ŞİRİNCE,SELÇUK_ŞİRİNCE_mahalle_siniri.kml,27.437696005357044,37.948482342787386
ÇEŞME,MAHALLE,16 EYLÜL,ÇEŞME_16_EYLÜL_mahalle_siniri.kml,26.295173859590086,38.34061534448213
ÇEŞME,MAHALLE,ALAÇATI,ÇEŞME_ALAÇATI_mahalle_siniri.kml,26.40378895043801,38.25781507822977
ÇEŞME,MAHALLE,ALTINKUM,ÇEŞME_ALTINKUM_mahalle_siniri.kml,26.277910624350113,38.27809348487061
ÇEŞME,MAHALLE,CUMHURİYET,ÇEŞME_CUMHURİYET_mahalle_siniri.kml,26.292158529159614,38.35736368016419
ÇEŞME,MAHALLE,DALYAN,ÇEŞME_DALYAN_mahalle_siniri.kml,26.30577882452871,38.355070265500885
ÇEŞME,MAHALLE,GERMİYAN,ÇEŞME_GERMİYAN_mahalle_siniri.kml,26.459668485343126,38.32434786160486
ÇEŞME,İLÇE,ÇEŞME,ÇEŞME_ilce_siniri.kml,26.396994023181456,38.2899737775602
ÇEŞME,MAHALLE,ILDIR,ÇEŞME_ILDIR_mahalle_siniri.kml,26.483021785695787,38.401621647132444
ÇEŞME,MAHALLE,ILICA,ÇEŞME_ILICA_mahalle_siniri.kml,26.37659845178462,38.317027250967676
ÇEŞME,MAHALLE,KARAKÖY,ÇEŞME_KARAKÖY_mahalle_siniri.kml,26.484617701472626,38.2778696623098
ÇEŞME,MAHALLE,MUSALLA,ÇEŞME_MUSALLA_mahalle_siniri.kml,26.307220756779724,38.28984249119781
ÇEŞME,MAHALLE,OVACIK,ÇEŞME_OVACIK_mahalle_siniri.kml,26.321283527749333,38.2606533992126
ÇEŞME,MAHALLE,REİSDERE,ÇEŞME_REİSDERE_mahalle_siniri.kml,26.418264185416405,38.318409911399556
ÇEŞME,MAHALLE,SAKARYA,ÇEŞME_SAKARYA_mahalle_siniri.kml,26.323900979658667,38.32855376654754
ÇEŞME,MAHALLE,ÇİFTLİK,ÇEŞME_ÇİFTLİK_mahalle_siniri.kml,26.26797721894075,38.28810343442972
ÇEŞME,MAHALLE,ÜNİVERSİTE,ÇEŞME_ÜNİVERSİTE_mahalle_siniri.kml,26.31131252389896,38.3693740972217
ÇEŞME,MAHALLE,İNÖNÜ,ÇEŞME_İNÖNÜ_mahalle_siniri.kml,26.330748557300968,38.300251618089995
ÇEŞME,MAHALLE,ŞEHİTMEHMET,ÇEŞME_ŞEHİTMEHMET_mahalle_siniri.kml,26.24352880398599,38.27806899934356
ÇİĞLİ,MAHALLE,AHMET EFENDİ,ÇİĞLİ_AHMET_EFENDİ_mahalle_siniri.kml,27.03895122301758,38.5210584093515
ÇİĞLİ,MAHALLE,BALATÇIK,ÇİĞLİ_BALATÇIK_mahalle_siniri.kml,27.04592047910112,38.515736145062704
ÇİĞLİ,MAHALLE,BÜYÜK ÇİĞLİ,ÇİĞLİ_BÜYÜK_ÇİĞLİ_mahalle_siniri.kml,27.05556994385571,38.49092782835508
ÇİĞLİ,MAHALLE,HARMANDALI,ÇİĞLİ_HARMANDALI_mahalle_siniri.kml,27.078476267722614,38.53753241771397
ÇİĞLİ,İLÇE,ÇİĞLİ,ÇİĞLİ_ilce_siniri.kml,26.99288789342145,38.49705156381829
ÇİĞLİ,MAHALLE,KAKLIÇ,ÇİĞLİ_KAKLIÇ_mahalle_siniri.kml,26.9944052281731,38.48843214312809
ÇİĞLİ,MAHALLE,KÜÇÜK ÇİĞLİ,ÇİĞLİ_KÜÇÜK_ÇİĞLİ_mahalle_siniri.kml,27.052501788155624,38.48040575749234
ÇİĞLİ,MAHALLE,SASALI,ÇİĞLİ_SASALI_mahalle_siniri.kml,26.93184358707098,38.493911546653436
ÇİĞLİ,MAHALLE,UĞUR MUMCU,ÇİĞLİ_UĞUR_MUMCU_mahalle_siniri.kml,27.056671551889558,38.52416220843467
ÇİĞLİ,MAHALLE,İSTASYONALTI,ÇİĞLİ_İSTASYONALTI_mahalle_siniri.kml,27.063627664889594,38.48810083413946
ÖDEMİŞ,MAHALLE,SÜLEYMANLAR,ÖDEMİŞ_SÜLEYMANLAR_mahalle_siniri.kml,27.85377327289523,38.279586876014136
ÖDEMİŞ,MAHALLE,TEKKE,ÖDEMİŞ_TEKKE_mahalle_siniri.kml,28.060157095420504,38.36773583897861
ÖDEMİŞ,MAHALLE,TOSUNLAR,ÖDEMİŞ_TOSUNLAR_mahalle_siniri.kml,27.896767605931444,38.310617152453965
ÖDEMİŞ,MAHALLE,TÜRKMEN,ÖDEMİŞ_TÜRKMEN_mahalle_siniri.kml,27.95478119035683,38.22829433065742
ÖDEMİŞ,MAHALLE,TÜRKÖNÜ,ÖDEMİŞ_TÜRKÖNÜ_mahalle_siniri.kml,28.05745110393444,38.18521977035154
ÖDEMİŞ,MAHALLE,UMURBEY,ÖDEMİŞ_UMURBEY_mahalle_siniri.kml,27.98405112531793,38.18377821065894
ÖDEMİŞ,MAHALLE,UZUNDERE,ÖDEMİŞ_UZUNDERE_mahalle_siniri.kml,28.128115980122026,38.19374256439273
ÖDEMİŞ,MAHALLE,VELİLER,ÖDEMİŞ_VELİLER_mahalle_siniri.kml,27.839909727667187,38.259624870906634
ÖDEMİŞ,MAHALLE,YENİCEKÖY,ÖDEMİŞ_YENİCEKÖY_mahalle_siniri.kml,27.943285670126677,38.24192662497172
ÖDEMİŞ,MAHALLE,YENİKÖY,ÖDEMİŞ_YENİKÖY_mahalle_siniri.kml,27.884923552444132,38.20893096094268
ÖDEMİŞ,MAHALLE,YEŞİLKÖY,ÖDEMİŞ_YEŞİLKÖY_mahalle_siniri.kml,28.1805660383062,38.137999120666194
ÖDEMİŞ,MAHALLE,YILANLI,ÖDEMİŞ_YILANLI_mahalle_siniri.kml,28.118483085040396,38.301035211670055
ÖDEMİŞ,MAHALLE,YUSUFDERE,ÖDEMİŞ_YUSUFDERE_mahalle_siniri.kml,27.81576677796086,38.23294592949468
ÖDEMİŞ,MAHALLE,ÇAMLICA,ÖDEMİŞ_ÇAMLICA_mahalle_siniri.kml,27.95253763008893,38.0953437032484
ÖDEMİŞ,MAHALLE,ÇAMYAYLA,ÖDEMİŞ_ÇAMYAYLA_mahalle_siniri.kml,27.93774251319014,38.35658046444106
ÖDEMİŞ,MAHALLE,ÇAYIR,ÖDEMİŞ_ÇAYIR_mahalle_siniri.kml,28.0087331274806,37.99357421129731
ÖDEMİŞ,MAHALLE,ÇAYLI,ÖDEMİŞ_ÇAYLI_mahalle_siniri.kml,28.137541015862514,38.14737047423819
ÖDEMİŞ,MAHALLE,ÇAĞLAYAN,ÖDEMİŞ_ÇAĞLAYAN_mahalle_siniri.kml,27.98763021473914,38.290530775290954
ÖDEMİŞ,MAHALLE,ÇOBANLAR,ÖDEMİŞ_ÇOBANLAR_mahalle_siniri.kml,27.95978112326903,38.326761904202954
ÖDEMİŞ,MAHALLE,ÖRNEKÇİFTLİĞİ,ÖDEMİŞ_ÖRNEKÇİFTLİĞİ_mahalle_siniri.kml,27.961960390975225,38.18636544786015
ÖDEMİŞ,MAHALLE,ÜZÜMLÜ,ÖDEMİŞ_ÜZÜMLÜ_mahalle_siniri.kml,27.917850839066556,38.26697022043608
ÖDEMİŞ,MAHALLE,ÜÇEYLÜL,ÖDEMİŞ_ÜÇEYLÜL_mahalle_siniri.kml,27.941294799403806,38.20320522535815
ÖDEMİŞ,MAHALLE,ÜÇKONAK,ÖDEMİŞ_ÜÇKONAK_mahalle_siniri.kml,28.088605166858514,38.251381065218006
ÖDEMİŞ,MAHALLE,İLKKURŞUN,ÖDEMİŞ_İLKKURŞUN_mahalle_siniri.kml,27.861674094478712,38.17777158798361
ÖDEMİŞ,MAHALLE,İNÖNÜ,ÖDEMİŞ_İNÖNÜ_mahalle_siniri.kml,27.97640948307617,38.24896397560754
ÖDEMİŞ,MAHALLE,CUMHURİYET,ÖDEMİŞ_CUMHURİYET_mahalle_siniri.kml,27.994503319832216,38.21113232069117
ÖDEMİŞ,MAHALLE,DATBEY,ÖDEMİŞ_DATBEY_mahalle_siniri.kml,27.957196542487054,38.274161721199135
ÖDEMİŞ,MAHALLE,DEMİRCİLİ,ÖDEMİŞ_DEMİRCİLİ_mahalle_siniri.kml,27.904668020451467,38.22052445800473
ÖDEMİŞ,MAHALLE,DEMİRDERE,ÖDEMİŞ_DEMİRDERE_mahalle_siniri.kml,28.020400850317433,38.02474706650746
ÖDEMİŞ,MAHALLE,DEREBEBEKLER,ÖDEMİŞ_DEREBEBEKLER_mahalle_siniri.kml,27.91869377725987,38.32346438513577
ÖDEMİŞ,MAHALLE,DEREUZUNYER,ÖDEMİŞ_DEREUZUNYER_mahalle_siniri.kml,27.927648708868073,38.28159896606091
ÖDEMİŞ,MAHALLE,DOLAYLAR,ÖDEMİŞ_DOLAYLAR_mahalle_siniri.kml,27.98281814366659,38.28158369266923
ÖDEMİŞ,MAHALLE,EMMİOĞLU,ÖDEMİŞ_EMMİOĞLU_mahalle_siniri.kml,27.964310858465762,38.202503055903165
ÖDEMİŞ,MAHALLE,EMİRLİ,ÖDEMİŞ_EMİRLİ_mahalle_siniri.kml,28.114308256697136,38.10640405515871
ÖDEMİŞ,MAHALLE,ERTUĞRUL,ÖDEMİŞ_ERTUĞRUL_mahalle_siniri.kml,28.054554095137597,38.16630429726152
ÖDEMİŞ,MAHALLE,ESELLİ,ÖDEMİŞ_ESELLİ_mahalle_siniri.kml,28.129288723259485,38.162885627570304
ÖDEMİŞ,MAHALLE,GERELİ,ÖDEMİŞ_GERELİ_mahalle_siniri.kml,28.037777968165976,38.185713516677836
ÖDEMİŞ,MAHALLE,GERÇEKLİ,ÖDEMİŞ_GERÇEKLİ_mahalle_siniri.kml,28.07421065648386,38.21650923040454
ÖDEMİŞ,MAHALLE,GÖLCÜK,ÖDEMİŞ_GÖLCÜK_mahalle_siniri.kml,28.019960176204012,38.30757283397881
ÖDEMİŞ,MAHALLE,GÜNEY,ÖDEMİŞ_GÜNEY_mahalle_siniri.kml,27.945071521010455,38.009857065474755
ÖDEMİŞ,MAHALLE,HACIHASAN,ÖDEMİŞ_HACIHASAN_mahalle_siniri.kml,28.07959610485716,38.27918569769262
ÖDEMİŞ,MAHALLE,HALKAPINAR,ÖDEMİŞ_HALKAPINAR_mahalle_siniri.kml,27.990558746406634,38.32316434122132
ÖDEMİŞ,MAHALLE,HAMAM,ÖDEMİŞ_HAMAM_mahalle_siniri.kml,27.980842216841097,38.01223568616793
ÖDEMİŞ,MAHALLE,HORZUM,ÖDEMİŞ_HORZUM_mahalle_siniri.kml,27.901659435835548,38.3797881983498
ÖDEMİŞ,İLÇE,ÖDEMİŞ,ÖDEMİŞ_ilce_siniri.kml,27.99929627547827,38.205444539496725
ÖDEMİŞ,MAHALLE,IŞIK,ÖDEMİŞ_IŞIK_mahalle_siniri.kml,27.88252958254463,38.22737762542544
ÖDEMİŞ,MAHALLE,KARADOĞAN,ÖDEMİŞ_KARADOĞAN_mahalle_siniri.kml,27.916671441369246,38.24047339240422
ÖDEMİŞ,MAHALLE,ADAGÜME,ÖDEMİŞ_ADAGÜME_mahalle_siniri.kml,27.99732904654339,38.12735124508949
ÖDEMİŞ,MAHALLE,ADAGİDE,ÖDEMİŞ_ADAGİDE_mahalle_siniri.kml,28.026287566153538,38.118388411396744
ÖDEMİŞ,MAHALLE,AKINCILAR,ÖDEMİŞ_AKINCILAR_mahalle_siniri.kml,27.97273230670939,38.229648862033834
ÖDEMİŞ,MAHALLE,ALAŞARLI,ÖDEMİŞ_ALAŞARLI_mahalle_siniri.kml,28.15334892149005,38.144447678548524
ÖDEMİŞ,MAHALLE,ARTICAK,ÖDEMİŞ_ARTICAK_mahalle_siniri.kml,27.996915936643067,38.36204702086355
ÖDEMİŞ,MAHALLE,ATATÜRK,ÖDEMİŞ_ATATÜRK_mahalle_siniri.kml,27.987393960156933,38.23813085859691
ÖDEMİŞ,MAHALLE,BADEMLİ,ÖDEMİŞ_BADEMLİ_mahalle_siniri.kml,28.05792763303749,38.071240311429655
ÖDEMİŞ,MAHALLE,BALABANLI,ÖDEMİŞ_BALABANLI_mahalle_siniri.kml,27.959582256993546,38.148450070288916
ÖDEMİŞ,MAHALLE,BAYEZİTLER,ÖDEMİŞ_BAYEZİTLER_mahalle_siniri.kml,28.043191870991187,38.261861763153995
ÖDEMİŞ,MAHALLE,BENGİSU,ÖDEMİŞ_BENGİSU_mahalle_siniri.kml,27.970128801690954,38.23317579657265
ÖDEMİŞ,MAHALLE,BEZDEGÜME,ÖDEMİŞ_BEZDEGÜME_mahalle_siniri.kml,28.01954464077556,38.194349360755034
ÖDEMİŞ,MAHALLE,BIÇAKÇI,ÖDEMİŞ_BIÇAKÇI_mahalle_siniri.kml,28.120290953033145,38.05118289665095
ÖDEMİŞ,MAHALLE,BOZCAYAKA,ÖDEMİŞ_BOZCAYAKA_mahalle_siniri.kml,27.97245577070804,38.12042531531018
ÖDEMİŞ,MAHALLE,BOZDAĞ,ÖDEMİŞ_BOZDAĞ_mahalle_siniri.kml,28.09626216359786,38.35211782101249
ÖDEMİŞ,MAHALLE,BUCAK,ÖDEMİŞ_BUCAK_mahalle_siniri.kml,28.114907819900356,38.22821780303481
ÖDEMİŞ,MAHALLE,BURGAZ,ÖDEMİŞ_BURGAZ_mahalle_siniri.kml,28.035054014995495,38.33837224949622
ÖDEMİŞ,MAHALLE,BÜLBÜLLER,ÖDEMİŞ_BÜLBÜLLER_mahalle_siniri.kml,27.842295903915947,38.2355416045574
ÖDEMİŞ,MAHALLE,BÜYÜKAVULCUK,ÖDEMİŞ_BÜYÜKAVULCUK_mahalle_siniri.kml,28.03951524195147,38.22500604854109
ÖDEMİŞ,MAHALLE,BİRGİ,ÖDEMİŞ_BİRGİ_mahalle_siniri.kml,28.067202321297895,38.26972384454021
ÖDEMİŞ,MAHALLE,KÖSELER,ÖDEMİŞ_KÖSELER_mahalle_siniri.kml,27.87722586365608,38.27496522421435
ÖDEMİŞ,MAHALLE,KÜRE,ÖDEMİŞ_KÜRE_mahalle_siniri.kml,27.983919397692727,38.063730280651086
ÖDEMİŞ,MAHALLE,KÜÇÜKAVULCUK,ÖDEMİŞ_KÜÇÜKAVULCUK_mahalle_siniri.kml,28.026097184259946,38.24695296713577
ÖDEMİŞ,MAHALLE,KÜÇÜKÖREN,ÖDEMİŞ_KÜÇÜKÖREN_mahalle_siniri.kml,27.99988922867685,38.044174046461166
ÖDEMİŞ,MAHALLE,MESCİTLİ,ÖDEMİŞ_MESCİTLİ_mahalle_siniri.kml,28.072168562601526,38.1359085759616
ÖDEMİŞ,MAHALLE,MEŞRUTİYET,ÖDEMİŞ_MEŞRUTİYET_mahalle_siniri.kml,27.96658253408185,38.22856434099011
ÖDEMİŞ,MAHALLE,MURSALLI,ÖDEMİŞ_MURSALLI_mahalle_siniri.kml,27.98001420799863,38.26545723874592
ÖDEMİŞ,MAHALLE,MİMARSİNAN,ÖDEMİŞ_MİMARSİNAN_mahalle_siniri.kml,27.96673837738704,38.23212109567065
ÖDEMİŞ,MAHALLE,OCAKLI,ÖDEMİŞ_OCAKLI_mahalle_siniri.kml,28.009780589568724,38.234983119544914
ÖDEMİŞ,MAHALLE,ORHANGAZİ,ÖDEMİŞ_ORHANGAZİ_mahalle_siniri.kml,28.176920870193722,38.165817353578895
ÖDEMİŞ,MAHALLE,ORTAKÖY,ÖDEMİŞ_ORTAKÖY_mahalle_siniri.kml,27.929829598467112,38.251085069507724
ÖDEMİŞ,MAHALLE,OVACIK,ÖDEMİŞ_OVACIK_mahalle_siniri.kml,28.05966789588608,38.305907233744584
ÖDEMİŞ,MAHALLE,OĞUZLAR,ÖDEMİŞ_OĞUZLAR_mahalle_siniri.kml,28.02484057896734,38.274815545191245
ÖDEMİŞ,MAHALLE,PİRİNÇÇİ,ÖDEMİŞ_PİRİNÇÇİ_mahalle_siniri.kml,28.08309390600672,38.089947988284585
ÖDEMİŞ,MAHALLE,SEKİKÖY,ÖDEMİŞ_SEKİKÖY_mahalle_siniri.kml,27.85848692166081,38.21890704012523
ÖDEMİŞ,MAHALLE,SEYREKLİ,ÖDEMİŞ_SEYREKLİ_mahalle_siniri.kml,27.905611876042503,38.18529157712095
ÖDEMİŞ,MAHALLE,CEVİZALAN,ÖDEMİŞ_CEVİZALAN_mahalle_siniri.kml,28.123869464602876,38.2611643430717
ÖDEMİŞ,MAHALLE,KARAKOVA,ÖDEMİŞ_KARAKOVA_mahalle_siniri.kml,27.94273945304534,38.17276381442481
ÖDEMİŞ,MAHALLE,KÖFÜNDERE,ÖDEMİŞ_KÖFÜNDERE_mahalle_siniri.kml,28.159303403597516,38.20297117111251
ÖDEMİŞ,MAHALLE,SUÇIKTI,ÖDEMİŞ_SUÇIKTI_mahalle_siniri.kml,27.89007393292061,38.296047943707364
ÖDEMİŞ,MAHALLE,KAYAKÖY,ÖDEMİŞ_KAYAKÖY_mahalle_siniri.kml,27.82163505114354,38.20297732720801
ÖDEMİŞ,MAHALLE,KAYMAKÇI,ÖDEMİŞ_KAYMAKÇI_mahalle_siniri.kml,28.10355145819474,38.17271341548937
ÖDEMİŞ,MAHALLE,KAZANLI,ÖDEMİŞ_KAZANLI_mahalle_siniri.kml,27.93494362752848,38.14863767243576
ÖDEMİŞ,MAHALLE,KEMENLER,ÖDEMİŞ_KEMENLER_mahalle_siniri.kml,28.09087676404198,38.10448569466953
ÖDEMİŞ,MAHALLE,KEMER,ÖDEMİŞ_KEMER_mahalle_siniri.kml,28.098135960708312,38.2981904762615
ÖDEMİŞ,MAHALLE,KERPİÇLİK,ÖDEMİŞ_KERPİÇLİK_mahalle_siniri.kml,27.820756264408725,38.29283613557494
ÖDEMİŞ,MAHALLE,KEÇİLİLER,ÖDEMİŞ_KEÇİLİLER_mahalle_siniri.kml,27.870879421331768,38.22744685706716
ÖDEMİŞ,MAHALLE,KIZILCAAVLU,ÖDEMİŞ_KIZILCAAVLU_mahalle_siniri.kml,28.15516983890123,38.13215175277349
ÖDEMİŞ,MAHALLE,KIZILCA,ÖDEMİŞ_KIZILCA_mahalle_siniri.kml,27.846231631456696,38.299573751365294
ÖDEMİŞ,MAHALLE,KIŞLA,ÖDEMİŞ_KIŞLA_mahalle_siniri.kml,28.05874962675998,38.19858874648653
ÖDEMİŞ,MAHALLE,KURUCUOVA,ÖDEMİŞ_KURUCUOVA_mahalle_siniri.kml,28.08101352246994,38.17629301277673
ÖDEMİŞ,MAHALLE,KUTLUBEYLER,ÖDEMİŞ_KUTLUBEYLER_mahalle_siniri.kml,28.109918800623934,38.25792927494055
ÖDEMİŞ,MAHALLE,KUVVETLİ,ÖDEMİŞ_KUVVETLİ_mahalle_siniri.kml,27.966988994155685,38.23971468063676
